"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"2301","After almost a week into the new year, keep up your #Healthy2015 resolution by getting covered: http://t.co/7L2KuOebhk",FALSE,1169,NA,2015-01-06 17:12:54,FALSE,NA,"552513147907891201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",536,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2302","""Obamacare's guaranteed health coverage changes lives in first year"" More from @latimes: http://t.co/m6779CFYYq",FALSE,1189,NA,2015-01-05 20:01:48,FALSE,NA,"552193266142040064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",572,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2303","Take care of yourself today—#GetCovered for tomorrow: http://t.co/K6YlS8Nqvp",FALSE,1313,NA,2015-01-05 15:35:15,FALSE,NA,"552126187992928258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",578,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2304","""I will miss Stuart Scott ... Over the years, he entertained us, and in the end, he inspired us—with courage and love."" —President Obama",FALSE,8829,NA,2015-01-04 19:55:11,FALSE,NA,"551829212370575360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6271,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2305","Watch the weekly address: @VP Biden wants people to #GetCovered in the new year. http://t.co/qgvyiUqMAy",FALSE,1155,NA,2015-01-03 22:58:03,FALSE,NA,"551512843619934208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",597,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2306","Today is a great day to #GetCovered: http://t.co/byEF3kuhPO",FALSE,1496,NA,2015-01-02 20:41:17,FALSE,NA,"551116040676319232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",556,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2307","Make getting health insurance one of the first things you do this year: http://t.co/cKqOOpYAmL",FALSE,1419,NA,2015-01-02 17:10:06,FALSE,NA,"551062891206836224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",566,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2308","Here's to a happy and healthy 2015.",FALSE,10781,NA,2015-01-01 16:21:21,FALSE,NA,"550688237942214657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6631,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2309","LAST CALL: Chip in to keep building a truly grassroots movement. http://t.co/HBlfeiP9Xx",FALSE,1209,NA,2015-01-01 02:05:55,FALSE,NA,"550472960516321280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",554,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2310","MIDNIGHT DEADLINE: Chip in now to keep pushing this movement forward. http://t.co/4WrpJWXTYH",FALSE,1044,NA,2015-01-01 01:19:44,FALSE,NA,"550461337512710146",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",446,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2311","Own a part of this movement—chip in now: http://t.co/nXfjR8saF0",FALSE,887,NA,2015-01-01 00:01:30,FALSE,NA,"550441649021526016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",385,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2312","What motivates you to fight for change? Take this one-question survey: http://t.co/2cAkZL0Pd5",FALSE,1011,NA,2014-12-31 23:13:03,FALSE,NA,"550429455814885377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",578,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2313","Before the ball drops, make sure you chip in to help fight for change in 2015: http://t.co/m9rFZYIPyI",FALSE,1207,NA,2014-12-31 22:10:32,FALSE,NA,"550413723865600001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",614,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2314","Let's fight for progress next year: http://t.co/FnSnZ2w947 http://t.co/M5eLrCJmXl",FALSE,2018,NA,2014-12-31 21:06:43,FALSE,NA,"550397663506464768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1113,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2315","President Obama wants to know what's at the top of your agenda in 2015: http://t.co/IrFOeMq4We",FALSE,1078,NA,2014-12-31 19:51:03,FALSE,NA,"550378622758817793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",570,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2316","Not much time left—chip in and help start 2015 strong: http://t.co/q1wOgs79Wd",FALSE,1122,NA,2014-12-31 18:44:09,FALSE,NA,"550361786981953537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",451,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2317","This is how grassroots organizing is making progress in the fight to reduce gun violence: http://t.co/uNPuiyArZz",FALSE,972,NA,2014-12-31 17:17:31,FALSE,NA,"550339985342099456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",527,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2318","Your support is building a movement of millions: http://t.co/Xaxw5nW2dE",FALSE,1051,NA,2014-12-31 16:05:26,FALSE,NA,"550321841953599490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",379,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2319","This deadline matters for anyone who believes in fighting for change—chip in today: http://t.co/uuowMGeGbP",FALSE,960,NA,2014-12-31 14:25:33,FALSE,NA,"550296704680210432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",388,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2320","Don't let up. Keep fighting for what you believe in—chip in right now: http://t.co/NH3zVlypbU",FALSE,1673,NA,2014-12-31 01:22:09,FALSE,NA,"550099557439528960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1177,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2321","Your voice matters. Own a piece of this movement, and let's start 2015 off strong: http://t.co/IRXaMGSmhd http://t.co/NiEqKhU3Ne",FALSE,2256,NA,2014-12-30 23:47:34,FALSE,NA,"550075753266937856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1133,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2322","You can make a difference for next year right now—chip in today: http://t.co/QkcqRBJ8Cw",FALSE,982,NA,2014-12-30 21:48:03,FALSE,NA,"550045678831820800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",595,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2323","Take this survey—it's only one question: http://t.co/S5cMYwNwyM http://t.co/Iypp6BaRLg",FALSE,1277,NA,2014-12-30 20:25:51,FALSE,NA,"550024992964898816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",600,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2324","Let's start 2015 strong—chip in right now: http://t.co/9cgXroTncH",FALSE,1050,NA,2014-12-30 19:17:32,FALSE,NA,"550007796905689089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",436,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2325","Take a moment and say what you're ready to fight for in 2015: http://t.co/aACkumiQ2a",FALSE,1234,NA,2014-12-30 17:45:50,FALSE,NA,"549984721250156544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",792,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2326","See why 2014 was a breakthrough year for America: http://t.co/N9MTRCk2Tr",FALSE,938,NA,2014-12-30 16:00:31,FALSE,NA,"549958218378522624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",458,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2327","Chip in to be a part of this movement for change: http://t.co/sF6Dt2CVOE",FALSE,814,NA,2014-12-30 14:28:34,FALSE,NA,"549935076918951936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",335,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2328","There's a lot to do next year—chip in right now: http://t.co/WDiIh17x5W",FALSE,1115,NA,2014-12-30 00:23:38,FALSE,NA,"549722444064653312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",605,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2329","Your commitment makes this grassroots movement what it is. Own a piece of it: http://t.co/yigPpDypzD http://t.co/vm4jQBLacQ",FALSE,2127,NA,2014-12-29 21:47:31,FALSE,NA,"549683153632120832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",901,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2330","Send a message—show you stand with progress in 2015: http://t.co/YtUW3yhGmN",FALSE,906,NA,2014-12-29 20:43:07,FALSE,NA,"549666950113001472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",393,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2331","This will take you less than a minute: http://t.co/jDFr1rASkp http://t.co/nGlIQyNV2S",FALSE,1004,NA,2014-12-29 19:37:09,FALSE,NA,"549650346302115840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",460,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2332","Chip in if you want to help make progress on the issues you care most about next year: http://t.co/zjfFDAuN3H",FALSE,826,NA,2014-12-29 18:28:14,FALSE,NA,"549633005401034752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",332,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2333","President Obama: ""I won't stop fighting for the American people until the day I leave this office. That's a promise."" http://t.co/nSu23qqy51",FALSE,2777,NA,2014-12-29 17:17:11,FALSE,NA,"549615122100924416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1334,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2334","This is a big deadline—don't miss out. http://t.co/ZD8kRmtvrd",FALSE,840,NA,2014-12-29 15:56:38,FALSE,NA,"549594852720005121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",312,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2335","Answer this one question survey: What issue will you keep fighting for in 2015? http://t.co/b3cA5hFOAs",FALSE,1004,NA,2014-12-29 14:27:53,FALSE,NA,"549572517263065088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",638,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2336","Read President Obama's latest message to @OFA supporters about fighting alongside him in 2015: http://t.co/etpJ9hKCXl",FALSE,1159,NA,2014-12-28 15:54:13,FALSE,NA,"549231854742929408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",616,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2337","Grassroots organizing: This is worth investing in. http://t.co/JhGk7WzYb2",FALSE,1250,NA,2014-12-27 16:38:46,FALSE,NA,"548880678902046720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",579,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2338","""Michelle and I extend our warmest wishes to those celebrating Kwanzaa this holiday season."" —President Obama",FALSE,3410,NA,2014-12-26 19:55:16,FALSE,NA,"548567743046647808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1332,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2339","ICYMI: Our economy is growing at its fastest pace in 11 years. http://t.co/V8PQsi0xTV",FALSE,1958,NA,2014-12-26 18:31:44,FALSE,NA,"548546722725912576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1033,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2340","Watch President Obama and the First Lady wish all Americans a merry Christmas and happy holidays: http://t.co/qka9eDzema",FALSE,2717,NA,2014-12-25 18:07:56,FALSE,NA,"548178345129959424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1243,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2341","Have a merry Christmas. http://t.co/GSZGooiSuV",FALSE,10895,NA,2014-12-25 16:33:55,FALSE,NA,"548154684134141953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4480,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2342","Say hello to friends you know and everyone you meet. http://t.co/1dqIXBb5En",FALSE,9529,NA,2014-12-24 15:57:39,FALSE,NA,"547783171199496192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3754,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2343","LAST CHANCE: Sign this holiday card for President Obama before it's too late. http://t.co/91anPLpWbw",FALSE,1010,NA,2014-12-23 20:57:34,FALSE,NA,"547496258873884674",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",461,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2344","Plan ahead and #GetCovered: http://t.co/lx0wqqvoew http://t.co/tnWkhhBaxs",FALSE,817,NA,2014-12-23 19:58:58,FALSE,NA,"547481508521721857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",330,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2345","President Obama vowed that 2014 would be a year of action. Read how he delivered on that promise: http://t.co/MOneLVsomF",FALSE,1166,NA,2014-12-23 18:52:40,FALSE,NA,"547464824343756800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",605,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2346","In the third quarter, the U.S. economy grew at its strongest rate in over a decade. Read more: http://t.co/RvRppypYH2",FALSE,1481,NA,2014-12-23 17:24:06,FALSE,NA,"547442535476760576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1006,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2347","Only a few hours left to make sure your name is on @OFA's holiday card for President Obama: http://t.co/Y17OyoMSOy",FALSE,859,NA,2014-12-23 16:05:47,FALSE,NA,"547422829692870656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",305,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2348","It's the holiday season—sign this card for President Obama: http://t.co/1hMgLtyJF4",FALSE,1086,NA,2014-12-22 20:49:59,FALSE,NA,"547131962620915712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",458,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2349","You care about your loved ones. So make sure they get covered: http://t.co/a5M6hCqHJr http://t.co/jcnUme7Kpz",FALSE,1047,NA,2014-12-22 18:35:21,FALSE,NA,"547098078952841216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",536,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2350","There's still time to sign the @OFA holiday card for the President: http://t.co/5OjHNUN4Ry http://t.co/A5zmhyNqvH",FALSE,1045,NA,2014-12-22 16:12:39,FALSE,NA,"547062167007399936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",405,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2351","""Pick any metric you want—America’s resurgence is real."" Watch President Obama's weekly address: http://t.co/netUWCKifQ",FALSE,1288,NA,2014-12-20 19:05:17,FALSE,NA,"546380835663151104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",669,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2352","When you're with your family this holiday season, talk to your loved ones about getting covered: http://t.co/kC7gtb9kVW",FALSE,1308,NA,2014-12-20 17:02:00,FALSE,NA,"546349810484535296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",593,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2353","In this week's address, President Obama reflects on the progress we made in 2014. http://t.co/tFvgPaMpln",FALSE,1051,NA,2014-12-20 15:57:53,FALSE,NA,"546333677568163840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",466,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2354","Five reasons why 2014 was a breakthrough year for America: http://t.co/jDHOxCD1qu h/t @pfeiffer44",FALSE,1028,NA,2014-12-19 21:49:51,FALSE,NA,"546059864611377152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",586,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2355","Happening now: President Obama is holding a news conference. Tune in here: http://t.co/N63V3ISNRt",FALSE,851,NA,2014-12-19 18:54:07,FALSE,NA,"546015638033276928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",418,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2356","Be prepared. #GetCovered today: http://t.co/HwTIybUwwu #BuyNowSaveLater http://t.co/kWiW9Z0lhN",FALSE,741,NA,2014-12-19 17:45:38,FALSE,NA,"545998405974392832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",313,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2357","Send season's greetings to President Obama—you can even include a personal note: http://t.co/S7sdjc1ti3",FALSE,924,NA,2014-12-19 15:50:22,FALSE,NA,"545969397496827904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",380,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2358","After nine years, the best source of ""truthiness"" is coming to an end. Congratulations @StephenAtHome. http://t.co/JXAj5ATaxz",FALSE,5779,NA,2014-12-18 23:14:02,FALSE,NA,"545718661692936193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3771,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2359","You don't need a stamp to send this holiday card: http://t.co/6A2LrzrfdI http://t.co/HLrlPExFvZ",FALSE,1588,NA,2014-12-18 21:49:49,FALSE,NA,"545697468877266944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",824,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2360","These folks are ready to lead in the fight against climate change: http://t.co/NTe2Ud0HVj #ActOnClimate",FALSE,892,NA,2014-12-18 19:53:51,FALSE,NA,"545668283966308352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",436,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2361","Wish the President happy holidays. Sign OFA's card: http://t.co/1gu5jGVUm1",FALSE,954,NA,2014-12-18 18:32:05,FALSE,NA,"545647707516203008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",375,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2362","""Number of Uninsured Americans Near Historic Low"" More from @TIME: http://t.co/dPh09nEq5f #Obamacare",FALSE,1007,NA,2014-12-18 16:57:49,FALSE,NA,"545623983991697408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",589,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2363","It's beginning to look a lot like holiday card season. Sign @OFA's card for President Obama: http://t.co/Vt6jYma7ol http://t.co/ImEmwOds7o",FALSE,1004,NA,2014-12-17 23:38:44,FALSE,NA,"545362490456936449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",488,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2364","""Obamacare’s Best Week Yet Brings 1 Million New Sign-Ups"" More from @business: http://t.co/cg8dNfzgg4",FALSE,987,NA,2014-12-17 21:09:07,FALSE,NA,"545324836172468224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",566,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2365","Sign @OFA's holiday card for President Obama—then send a note to tell him what you'll be fighting for in 2015: http://t.co/ViIt9CvxED",FALSE,527,NA,2014-12-17 19:14:11,FALSE,NA,"545295914508632064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",240,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2366","Happening now: President Obama delivers a statement on Cuba. http://t.co/CubTW5ywQZ",FALSE,1800,NA,2014-12-17 17:02:43,FALSE,NA,"545262828287172608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2074,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2367","WATCH: President Obama took action to protect Bristol Bay in Alaska, one of America's greatest natural treasures. http://t.co/zy2NmVYVcb",FALSE,976,NA,2014-12-17 16:24:14,FALSE,NA,"545253144759115778",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",529,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2368","Chag Sameach. #HappyHanukkah",FALSE,2929,NA,2014-12-17 00:09:52,FALSE,NA,"545007937966862336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2227,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"2369","Year in review: The U.S. economy took a major step forward in 2014. http://t.co/NArxqNBlkj",FALSE,1091,NA,2014-12-16 19:06:19,FALSE,NA,"544931544805036033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",540,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
